InventoryID,SnapshotDateKey,WarehouseID,ProductID,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,StockStatus
INV00005177,20260625,W000026,P000181,902,89,421,4,566,250,Healthy
INV00005178,20260625,W000026,P000182,1148,182,319,6,1005,250,Healthy
INV00005179,20260625,W000026,P000183,1321,281,507,6,1089,250,Healthy
INV00005180,20260625,W000026,P000184,1385,55,785,10,645,250,Healthy
INV00005181,20260625,W000026,P000185,1296,217,1083,8,422,250,Medium Stock
INV00005182,20260625,W000026,P000186,1459,73,942,3,587,250,Healthy
INV00005183,20260625,W000026,P000178,1337,135,591,0,881,250,Healthy
INV00005184,20260625,W000026,P000179,918,123,519,8,514,250,Healthy
INV00005185,20260625,W000026,P000180,805,203,741,7,260,250,Medium Stock
INV00005186,20260625,W000026,P000175,998,175,539,3,631,250,Healthy
INV00005187,20260625,W000026,P000176,1288,341,1259,8,362,250,Medium Stock
INV00005188,20260625,W000026,P000177,1341,69,699,0,711,250,Healthy
INV00005189,20260625,W000026,P000187,1017,119,887,5,244,250,Low Stock
INV00005190,20260625,W000026,P000189,1429,370,613,0,1186,250,Healthy
INV00005191,20260625,W000026,P000188,904,189,680,0,413,250,Medium Stock
INV00005192,20260625,W000026,P000195,1420,420,465,8,1367,250,Healthy
INV00005193,20260625,W000026,P000194,1177,289,887,1,578,250,Healthy
INV00005194,20260625,W000026,P000193,1096,146,835,2,405,250,Medium Stock
INV00005195,20260625,W000026,P000192,816,182,662,4,332,250,Medium Stock
INV00005196,20260625,W000026,P000191,1396,413,700,6,1103,250,Healthy
INV00005197,20260625,W000026,P000190,1412,361,1215,9,549,250,Healthy
INV00005198,20260625,W000027,P000070,1386,413,1128,10,661,250,Healthy
INV00005199,20260625,W000027,P000071,1103,282,934,9,442,250,Medium Stock
INV00005200,20260625,W000027,P000072,1414,381,1293,1,501,250,Healthy
INV00005201,20260625,W000027,P000067,1334,151,445,8,1032,250,Healthy
INV00005202,20260625,W000027,P000068,1174,296,687,10,773,250,Healthy
INV00005203,20260625,W000027,P000069,1382,127,451,5,1053,250,Healthy
INV00005204,20260625,W000027,P000079,1378,52,587,0,843,250,Healthy
INV00005205,20260625,W000027,P000080,1312,158,877,9,584,250,Healthy
INV00005206,20260625,W000027,P000081,999,89,411,1,676,250,Healthy
INV00005207,20260625,W000027,P000082,989,114,521,2,580,250,Healthy
INV00005208,20260625,W000027,P000083,1240,206,866,8,572,250,Healthy
INV00005209,20260625,W000027,P000084,856,208,849,0,215,250,Low Stock
INV00005210,20260625,W000027,P000076,1371,242,480,6,1127,250,Healthy
INV00005211,20260625,W000027,P000077,1455,60,771,6,738,250,Healthy
INV00005212,20260625,W000027,P000078,831,164,651,2,342,250,Medium Stock
INV00005213,20260625,W000027,P000073,1021,158,810,3,366,250,Medium Stock
INV00005214,20260625,W000027,P000074,1332,310,553,5,1084,250,Healthy
INV00005215,20260625,W000027,P000075,1486,339,1105,10,710,250,Healthy
INV00005216,20260625,W000027,P000063,1049,266,404,10,901,250,Healthy
INV00005217,20260625,W000027,P000062,1374,387,387,4,1370,250,Healthy
INV00005218,20260625,W000027,P000061,803,229,558,6,468,250,Medium Stock
INV00005219,20260625,W000027,P000066,1479,60,452,9,1078,250,Healthy
INV00005220,20260625,W000027,P000065,1424,222,678,0,968,250,Healthy
INV00005221,20260625,W000027,P000064,1362,401,653,6,1104,250,Healthy
INV00005222,20260625,W000027,P000060,1404,390,1092,8,694,250,Healthy
INV00005223,20260625,W000027,P000059,1492,75,757,10,800,250,Healthy
INV00005224,20260625,W000027,P000058,1072,47,786,6,327,250,Medium Stock
INV00005225,20260625,W000027,P000057,1386,193,667,6,906,250,Healthy
INV00005226,20260625,W000027,P000056,1445,37,1145,3,334,250,Medium Stock
INV00005227,20260625,W000027,P000055,815,143,684,6,268,250,Medium Stock
INV00005228,20260625,W000027,P000039,900,74,388,8,578,250,Healthy
INV00005229,20260625,W000027,P000038,1121,292,626,1,786,250,Healthy
INV00005230,20260625,W000027,P000037,1057,98,504,6,645,250,Healthy
INV00005231,20260625,W000027,P000042,1354,76,532,9,889,250,Healthy
INV00005232,20260625,W000027,P000041,1118,260,553,10,815,250,Healthy
INV00005233,20260625,W000027,P000040,841,218,241,2,816,250,Healthy
INV00005234,20260625,W000027,P000045,1289,385,563,0,1111,250,Healthy
INV00005235,20260625,W000027,P000044,806,170,721,6,249,250,Low Stock
INV00005236,20260625,W000027,P000043,1414,200,1251,6,357,250,Medium Stock
INV00005237,20260625,W000027,P000048,864,28,297,6,589,250,Healthy
INV00005238,20260625,W000027,P000047,1315,103,359,1,1058,250,Healthy
INV00005239,20260625,W000027,P000046,1484,98,1149,9,424,250,Medium Stock
INV00005240,20260625,W000027,P000051,1142,13,280,1,874,250,Healthy
INV00005241,20260625,W000027,P000050,1184,270,347,9,1098,250,Healthy
INV00005242,20260625,W000027,P000049,1463,142,403,4,1198,250,Healthy
INV00005243,20260625,W000027,P000054,1444,310,499,5,1250,250,Healthy
INV00005244,20260625,W000027,P000053,855,232,634,2,451,250,Medium Stock
INV00005245,20260625,W000027,P000052,1444,267,743,9,959,250,Healthy
INV00005246,20260625,W000027,P000089,1253,328,737,10,834,250,Healthy
INV00005247,20260625,W000027,P000090,947,25,571,3,398,250,Medium Stock
INV00005248,20260625,W000027,P000091,1452,143,595,0,1000,250,Healthy
INV00005249,20260625,W000027,P000092,1307,225,759,9,764,250,Healthy
INV00005250,20260625,W000027,P000085,1088,200,423,0,865,250,Healthy
INV00005251,20260625,W000027,P000086,1259,71,1009,6,315,250,Medium Stock
INV00005252,20260625,W000027,P000087,1221,343,445,9,1110,250,Healthy
INV00005253,20260625,W000027,P000088,940,176,242,8,866,250,Healthy
INV00005254,20260625,W000027,P000093,894,251,869,7,269,250,Medium Stock
INV00005255,20260625,W000027,P000094,1193,24,407,9,801,250,Healthy
INV00005256,20260625,W000027,P000010,1416,34,1077,4,369,250,Medium Stock
INV00005257,20260625,W000027,P000011,823,101,720,10,194,250,Low Stock
INV00005258,20260625,W000027,P000012,1346,134,364,3,1113,250,Healthy
INV00005259,20260625,W000027,P000013,1003,103,685,3,418,250,Medium Stock
INV00005260,20260625,W000027,P000014,891,67,512,5,441,250,Medium Stock
INV00005261,20260625,W000027,P000015,975,103,568,6,504,250,Healthy
INV00005262,20260625,W000027,P000016,911,239,787,1,362,250,Medium Stock
INV00005263,20260625,W000027,P000017,1275,5,465,2,813,250,Healthy
INV00005264,20260625,W000027,P000018,1494,52,389,9,1148,250,Healthy
INV00005265,20260625,W000027,P000022,967,0,581,1,385,250,Medium Stock
INV00005266,20260625,W000027,P000023,1024,216,491,8,741,250,Healthy
INV00005267,20260625,W000027,P000024,1485,162,464,7,1176,250,Healthy
INV00005268,20260625,W000027,P000019,1307,279,904,5,677,250,Healthy
INV00005269,20260625,W000027,P000020,1185,62,443,3,801,250,Healthy
INV00005270,20260625,W000027,P000021,1258,38,942,8,346,250,Medium Stock
INV00005271,20260625,W000027,P000028,1103,157,522,9,729,250,Healthy
INV00005272,20260625,W000027,P000029,850,86,517,0,419,250,Medium Stock
INV00005273,20260625,W000027,P000030,944,202,530,8,608,250,Healthy
INV00005274,20260625,W000027,P000025,844,249,314,6,773,250,Healthy
INV00005275,20260625,W000027,P000026,1082,145,299,3,925,250,Healthy
INV00005276,20260625,W000027,P000027,1262,104,971,4,391,250,Medium Stock
INV00005277,20260625,W000027,P000034,904,203,702,8,397,250,Medium Stock
INV00005278,20260625,W000027,P000035,910,72,670,7,305,250,Medium Stock
INV00005279,20260625,W000027,P000036,1483,262,697,2,1046,250,Healthy
INV00005280,20260625,W000027,P000031,876,7,341,10,532,250,Healthy
INV00005281,20260625,W000027,P000032,894,251,832,8,305,250,Medium Stock
INV00005282,20260625,W000027,P000033,986,52,405,4,629,250,Healthy
INV00005283,20260625,W000027,P000007,1331,214,484,9,1052,250,Healthy
INV00005284,20260625,W000027,P000008,1359,174,1058,7,468,250,Medium Stock
INV00005285,20260625,W000027,P000009,1421,224,568,6,1071,250,Healthy
INV00005286,20260625,W000027,P000001,1037,276,510,1,802,250,Healthy
INV00005287,20260625,W000027,P000002,1327,90,839,10,568,250,Healthy
INV00005288,20260625,W000027,P000003,1126,209,296,5,1034,250,Healthy
INV00005289,20260625,W000027,P000004,1034,293,1033,7,287,250,Medium Stock
INV00005290,20260625,W000027,P000005,823,126,746,10,193,250,Low Stock
INV00005291,20260625,W000027,P000006,1238,206,985,1,458,250,Medium Stock
INV00005292,20260625,W000027,P000109,1264,244,1017,0,491,250,Medium Stock
INV00005293,20260625,W000027,P000108,1212,254,534,6,926,250,Healthy
INV00005294,20260625,W000027,P000107,1330,399,645,0,1084,250,Healthy
INV00005295,20260625,W000027,P000110,1173,1,619,8,547,250,Healthy
INV00005296,20260625,W000027,P000105,947,43,373,2,615,250,Healthy
INV00005297,20260625,W000027,P000104,1029,178,576,10,621,250,Healthy
INV00005298,20260625,W000027,P000103,963,44,603,10,394,250,Medium Stock
INV00005299,20260625,W000027,P000106,1475,187,347,5,1310,250,Healthy
INV00005300,20260625,W000027,P000097,1352,229,423,10,1148,250,Healthy
INV00005301,20260625,W000027,P000096,1071,207,838,2,438,250,Medium Stock
INV00005302,20260625,W000027,P000095,874,89,266,9,688,250,Healthy
INV00005303,20260625,W000027,P000098,942,167,802,6,301,250,Medium Stock
INV00005304,20260625,W000027,P000101,1267,304,354,8,1209,250,Healthy
INV00005305,20260625,W000027,P000100,1404,273,1126,10,541,250,Healthy
INV00005306,20260625,W000027,P000099,1074,120,678,9,507,250,Healthy
INV00005307,20260625,W000027,P000102,1423,277,635,8,1057,250,Healthy
INV00005308,20260625,W000027,P000117,816,243,373,2,684,250,Healthy
INV00005309,20260625,W000027,P000116,838,217,549,0,506,250,Healthy
INV00005310,20260625,W000027,P000115,1419,354,824,10,939,250,Healthy
INV00005311,20260625,W000027,P000118,1355,221,1051,9,516,250,Healthy
INV00005312,20260625,W000027,P000113,1056,259,561,10,744,250,Healthy
INV00005313,20260625,W000027,P000112,933,152,837,5,243,250,Low Stock
INV00005314,20260625,W000027,P000111,1424,262,903,10,773,250,Healthy
INV00005315,20260625,W000027,P000114,867,43,472,5,433,250,Medium Stock
INV00005316,20260625,W000027,P000158,1262,320,874,8,700,250,Healthy
INV00005317,20260625,W000027,P000155,1268,18,968,10,308,250,Medium Stock
INV00005318,20260625,W000027,P000156,1251,46,624,2,671,250,Healthy
INV00005319,20260625,W000027,P000157,1040,278,674,7,637,250,Healthy
INV00005320,20260625,W000027,P000154,1199,244,488,8,947,250,Healthy
INV00005321,20260625,W000027,P000151,1472,95,339,9,1219,250,Healthy
INV00005322,20260625,W000027,P000152,1262,140,669,1,732,250,Healthy
INV00005323,20260625,W000027,P000153,1428,32,1028,10,422,250,Medium Stock
INV00005324,20260625,W000027,P000174,1479,236,1356,9,350,250,Medium Stock
INV00005325,20260625,W000027,P000171,1344,252,712,8,876,250,Healthy
INV00005326,20260625,W000027,P000172,953,223,752,7,417,250,Medium Stock
INV00005327,20260625,W000027,P000173,957,66,531,8,484,250,Medium Stock
INV00005328,20260625,W000027,P000170,1390,100,803,0,687,250,Healthy
INV00005329,20260625,W000027,P000167,1458,272,997,10,723,250,Healthy
INV00005330,20260625,W000027,P000168,1336,0,675,10,651,250,Healthy
INV00005331,20260625,W000027,P000169,990,121,599,0,512,250,Healthy
INV00005332,20260625,W000027,P000146,1075,15,587,6,497,250,Medium Stock
INV00005333,20260625,W000027,P000143,1190,317,640,10,857,250,Healthy
INV00005334,20260625,W000027,P000144,1267,291,350,0,1208,250,Healthy
INV00005335,20260625,W000027,P000145,1489,63,481,4,1067,250,Healthy
INV00005336,20260625,W000027,P000150,1354,90,1085,5,354,250,Medium Stock
INV00005337,20260625,W000027,P000147,1183,137,521,2,797,250,Healthy
INV00005338,20260625,W000027,P000148,1336,201,778,9,750,250,Healthy
INV00005339,20260625,W000027,P000149,1203,100,403,5,895,250,Healthy
INV00005340,20260625,W000027,P000166,1426,150,505,10,1061,250,Healthy
INV00005341,20260625,W000027,P000163,1052,68,769,9,342,250,Medium Stock
INV00005342,20260625,W000027,P000164,1075,200,482,3,790,250,Healthy
INV00005343,20260625,W000027,P000165,1359,293,1286,1,365,250,Medium Stock
INV00005344,20260625,W000027,P000162,1148,207,439,4,912,250,Healthy
INV00005345,20260625,W000027,P000159,881,167,400,8,640,250,Healthy
INV00005346,20260625,W000027,P000160,1145,247,460,5,927,250,Healthy
INV00005347,20260625,W000027,P000161,1198,85,845,2,436,250,Medium Stock
INV00005348,20260625,W000027,P000121,1213,301,528,3,983,250,Healthy
INV00005349,20260625,W000027,P000120,1151,271,906,10,506,250,Healthy
INV00005350,20260625,W000027,P000119,1178,52,474,8,748,250,Healthy
INV00005351,20260625,W000027,P000122,908,200,599,5,504,250,Healthy
INV00005352,20260625,W000027,P000125,826,243,714,8,347,250,Medium Stock
INV00005353,20260625,W000027,P000124,1069,197,825,5,436,250,Medium Stock
INV00005354,20260625,W000027,P000123,816,156,522,7,443,250,Medium Stock
INV00005355,20260625,W000027,P000126,1496,147,1172,4,467,250,Medium Stock
INV00005356,20260625,W000027,P000137,1029,3,404,4,624,250,Healthy
INV00005357,20260625,W000027,P000136,1443,319,597,10,1155,250,Healthy
INV00005358,20260625,W000027,P000135,1324,295,399,1,1219,250,Healthy
INV00005359,20260625,W000027,P000138,1292,306,814,2,782,250,Healthy
INV00005360,20260625,W000027,P000141,848,50,713,5,180,250,Low Stock
INV00005361,20260625,W000027,P000140,1395,120,578,0,937,250,Healthy
INV00005362,20260625,W000027,P000139,888,186,429,6,639,250,Healthy
INV00005363,20260625,W000027,P000142,1114,45,564,4,591,250,Healthy
INV00005364,20260625,W000027,P000133,1264,55,597,5,717,250,Healthy
INV00005365,20260625,W000027,P000132,1007,54,433,2,626,250,Healthy
INV00005366,20260625,W000027,P000131,1174,317,517,6,968,250,Healthy
INV00005367,20260625,W000027,P000134,1287,372,1197,8,454,250,Medium Stock
INV00005368,20260625,W000027,P000129,899,121,640,7,373,250,Medium Stock
INV00005369,20260625,W000027,P000128,1124,23,245,9,893,250,Healthy
INV00005370,20260625,W000027,P000127,1072,76,887,1,260,250,Medium Stock
INV00005371,20260625,W000027,P000130,1090,44,262,5,867,250,Healthy
INV00005372,20260625,W000028,P000070,981,233,634,9,571,250,Healthy
INV00005373,20260625,W000028,P000071,1341,62,992,9,402,250,Medium Stock
INV00005374,20260625,W000028,P000072,1336,242,889,0,689,250,Healthy
INV00005375,20260625,W000028,P000067,1419,375,627,7,1160,250,Healthy
INV00005376,20260625,W000028,P000068,806,69,544,2,329,250,Medium Stock
INV00005377,20260625,W000028,P000069,1040,263,799,8,496,250,Medium Stock
INV00005378,20260625,W000028,P000079,1156,205,438,2,921,250,Healthy
INV00005379,20260625,W000028,P000080,1138,285,1112,6,305,250,Medium Stock
INV00005380,20260625,W000028,P000081,1226,29,583,9,663,250,Healthy
INV00005381,20260625,W000028,P000082,1318,212,1117,7,406,250,Medium Stock
INV00005382,20260625,W000028,P000083,1351,226,601,4,972,250,Healthy
INV00005383,20260625,W000028,P000084,971,70,712,5,324,250,Medium Stock
INV00005384,20260625,W000028,P000076,1322,172,1056,10,428,250,Medium Stock
INV00005385,20260625,W000028,P000077,1086,277,919,5,439,250,Medium Stock
INV00005386,20260625,W000028,P000078,1402,216,695,5,918,250,Healthy
INV00005387,20260625,W000028,P000073,1428,147,497,8,1070,250,Healthy
INV00005388,20260625,W000028,P000074,931,155,846,1,239,250,Low Stock
INV00005389,20260625,W000028,P000075,884,219,560,0,543,250,Healthy
INV00005390,20260625,W000028,P000063,939,3,228,0,714,250,Healthy
INV00005391,20260625,W000028,P000062,959,157,604,10,502,250,Healthy
INV00005392,20260625,W000028,P000061,1035,300,929,3,403,250,Medium Stock
INV00005393,20260625,W000028,P000066,874,121,333,10,652,250,Healthy
INV00005394,20260625,W000028,P000065,918,166,540,1,543,250,Healthy
INV00005395,20260625,W000028,P000064,1013,2,534,5,476,250,Medium Stock
INV00005396,20260625,W000028,P000060,1292,17,795,3,511,250,Healthy
INV00005397,20260625,W000028,P000059,1448,324,1225,8,539,250,Healthy
INV00005398,20260625,W000028,P000058,986,51,497,4,536,250,Healthy
INV00005399,20260625,W000028,P000057,1091,266,808,9,540,250,Healthy
INV00005400,20260625,W000028,P000056,1192,197,877,9,503,250,Healthy
INV00005401,20260625,W000028,P000055,1302,73,786,3,586,250,Healthy
INV00005402,20260625,W000028,P000039,1233,229,944,7,511,250,Healthy
INV00005403,20260625,W000028,P000038,1099,329,708,2,718,250,Healthy
INV00005404,20260625,W000028,P000037,806,33,354,8,477,250,Medium Stock
INV00005405,20260625,W000028,P000042,971,188,525,3,631,250,Healthy
INV00005406,20260625,W000028,P000041,871,111,373,8,601,250,Healthy
INV00005407,20260625,W000028,P000040,908,68,389,1,586,250,Healthy
INV00005408,20260625,W000028,P000045,929,102,352,10,669,250,Healthy
INV00005409,20260625,W000028,P000044,807,160,505,9,453,250,Medium Stock
INV00005410,20260625,W000028,P000043,894,30,570,0,354,250,Medium Stock
INV00005411,20260625,W000028,P000048,892,266,481,6,671,250,Healthy
INV00005412,20260625,W000028,P000047,1068,250,426,3,889,250,Healthy
INV00005413,20260625,W000028,P000046,1366,237,673,0,930,250,Healthy
INV00005414,20260625,W000028,P000051,1345,84,1070,7,352,250,Medium Stock
INV00005415,20260625,W000028,P000050,1213,265,1018,1,459,250,Medium Stock
INV00005416,20260625,W000028,P000049,1481,233,704,2,1008,250,Healthy
INV00005417,20260625,W000028,P000054,1158,245,755,5,643,250,Healthy
INV00005418,20260625,W000028,P000053,1066,185,825,10,416,250,Medium Stock
INV00005419,20260625,W000028,P000052,1072,247,401,6,912,250,Healthy
INV00005420,20260625,W000028,P000089,958,16,527,2,445,250,Medium Stock
INV00005421,20260625,W000028,P000090,1433,46,818,10,651,250,Healthy
INV00005422,20260625,W000028,P000091,1264,195,964,8,487,250,Medium Stock
INV00005423,20260625,W000028,P000092,1046,52,620,0,478,250,Medium Stock
INV00005424,20260625,W000028,P000085,1362,93,1026,7,422,250,Medium Stock
INV00005425,20260625,W000028,P000086,923,240,411,1,751,250,Healthy
INV00005426,20260625,W000028,P000087,1268,351,543,3,1073,250,Healthy
INV00005427,20260625,W000028,P000088,1253,367,1069,3,548,250,Healthy
INV00005428,20260625,W000028,P000093,1378,335,723,0,990,250,Healthy
INV00005429,20260625,W000028,P000094,1133,93,421,2,803,250,Healthy
INV00005430,20260625,W000028,P000010,1390,290,1267,9,404,250,Medium Stock
INV00005431,20260625,W000028,P000011,1019,210,420,1,808,250,Healthy
INV00005432,20260625,W000028,P000012,1237,167,953,9,442,250,Medium Stock
INV00005433,20260625,W000028,P000013,877,155,447,8,577,250,Healthy
INV00005434,20260625,W000028,P000014,1363,73,529,2,905,250,Healthy
INV00005435,20260625,W000028,P000015,1132,334,665,3,798,250,Healthy
INV00005436,20260625,W000028,P000016,1391,276,541,5,1121,250,Healthy
INV00005437,20260625,W000028,P000017,1369,157,578,6,942,250,Healthy
INV00005438,20260625,W000028,P000018,925,250,895,7,273,250,Medium Stock
INV00005439,20260625,W000028,P000022,1304,112,448,6,962,250,Healthy
INV00005440,20260625,W000028,P000023,1096,126,264,9,949,250,Healthy
INV00005441,20260625,W000028,P000024,1140,133,513,9,751,250,Healthy
INV00005442,20260625,W000028,P000019,1310,312,1056,1,565,250,Healthy
INV00005443,20260625,W000028,P000020,984,228,860,9,343,250,Medium Stock
INV00005444,20260625,W000028,P000021,1249,1,441,9,800,250,Healthy
INV00005445,20260625,W000028,P000028,978,225,311,2,890,250,Healthy
INV00005446,20260625,W000028,P000029,856,169,457,10,558,250,Healthy
